,image_id,domain,split,image_path,domain_name
172,n02391049_2418,B,train,trainB/n02391049_2418.jpg,Zebra
173,n02391049_1105,B,train,trainB/n02391049_1105.jpg,Zebra
174,n02391049_2424,B,train,trainB/n02391049_2424.jpg,Zebra
175,n02391049_551,B,train,trainB/n02391049_551.jpg,Zebra
176,n02391049_2356,B,val,trainB/n02391049_2356.jpg,Zebra
177,n02391049_4914,B,train,trainB/n02391049_4914.jpg,Zebra
178,n02391049_2381,B,train,trainB/n02391049_2381.jpg,Zebra
179,n02391049_74,B,val,trainB/n02391049_74.jpg,Zebra
180,n02391049_1844,B,train,trainB/n02391049_1844.jpg,Zebra
181,n02391049_3262,B,val,trainB/n02391049_3262.jpg,Zebra
182,n02391049_3276,B,train,trainB/n02391049_3276.jpg,Zebra
183,n02391049_8445,B,train,trainB/n02391049_8445.jpg,Zebra
184,n02391049_6326,B,train,trainB/n02391049_6326.jpg,Zebra
185,n02391049_7038,B,train,trainB/n02391049_7038.jpg,Zebra
186,n02391049_4525,B,train,trainB/n02391049_4525.jpg,Zebra
187,n02391049_7979,B,train,trainB/n02391049_7979.jpg,Zebra
188,n02391049_10636,B,train,trainB/n02391049_10636.jpg,Zebra
189,n02391049_2183,B,train,trainB/n02391049_2183.jpg,Zebra
190,n02391049_2197,B,train,trainB/n02391049_2197.jpg,Zebra
191,n02391049_3289,B,train,trainB/n02391049_3289.jpg,Zebra
192,n02391049_2829,B,train,trainB/n02391049_2829.jpg,Zebra
193,n02391049_1267,B,train,trainB/n02391049_1267.jpg,Zebra
194,n02391049_169,B,train,trainB/n02391049_169.jpg,Zebra
195,n02391049_9149,B,val,trainB/n02391049_9149.jpg,Zebra
196,n02391049_5015,B,val,trainB/n02391049_5015.jpg,Zebra
197,n02391049_627,B,train,trainB/n02391049_627.jpg,Zebra
198,n02391049_2752,B,train,trainB/n02391049_2752.jpg,Zebra
199,n02391049_2034,B,train,trainB/n02391049_2034.jpg,Zebra
200,n02391049_4445,B,train,trainB/n02391049_4445.jpg,Zebra
201,n02391049_141,B,train,trainB/n02391049_141.jpg,Zebra
202,n02391049_155,B,val,trainB/n02391049_155.jpg,Zebra
203,n02391049_2746,B,train,trainB/n02391049_2746.jpg,Zebra
204,n02391049_633,B,val,trainB/n02391049_633.jpg,Zebra
205,n02391049_2949,B,train,trainB/n02391049_2949.jpg,Zebra
206,n02391049_182,B,train,trainB/n02391049_182.jpg,Zebra
207,n02391049_2785,B,train,trainB/n02391049_2785.jpg,Zebra
208,n02391049_3114,B,train,trainB/n02391049_3114.jpg,Zebra
209,n02391049_419,B,val,trainB/n02391049_419.jpg,Zebra
210,n02391049_5217,B,train,trainB/n02391049_5217.jpg,Zebra
211,n02391049_343,B,val,trainB/n02391049_343.jpg,Zebra
212,n02391049_3128,B,val,trainB/n02391049_3128.jpg,Zebra
213,n02391049_425,B,val,trainB/n02391049_425.jpg,Zebra
214,n02391049_2222,B,train,trainB/n02391049_2222.jpg,Zebra
215,n02391049_9377,B,val,trainB/n02391049_9377.jpg,Zebra
216,n02391049_10597,B,train,trainB/n02391049_10597.jpg,Zebra
217,n02391049_357,B,val,trainB/n02391049_357.jpg,Zebra
218,n02391049_2593,B,train,trainB/n02391049_2593.jpg,Zebra
219,n02391049_2586,B,train,trainB/n02391049_2586.jpg,Zebra
220,n02391049_395,B,train,trainB/n02391049_395.jpg,Zebra
221,n02391049_7398,B,train,trainB/n02391049_7398.jpg,Zebra
222,n02391049_3868,B,train,trainB/n02391049_3868.jpg,Zebra
223,n02391049_356,B,val,trainB/n02391049_356.jpg,Zebra
224,n02391049_10596,B,train,trainB/n02391049_10596.jpg,Zebra
225,n02391049_2223,B,train,trainB/n02391049_2223.jpg,Zebra
226,n02391049_424,B,train,trainB/n02391049_424.jpg,Zebra
227,n02391049_5216,B,train,trainB/n02391049_5216.jpg,Zebra
228,n02391049_2579,B,train,trainB/n02391049_2579.jpg,Zebra
229,n02391049_3115,B,train,trainB/n02391049_3115.jpg,Zebra
230,n02391049_1064,B,train,trainB/n02391049_1064.jpg,Zebra
231,n02391049_2784,B,train,trainB/n02391049_2784.jpg,Zebra
232,n02391049_2974,B,train,trainB/n02391049_2974.jpg,Zebra
233,n02391049_154,B,train,trainB/n02391049_154.jpg,Zebra
234,n02391049_2747,B,train,trainB/n02391049_2747.jpg,Zebra
235,n02391049_626,B,train,trainB/n02391049_626.jpg,Zebra
236,n02391049_5982,B,val,trainB/n02391049_5982.jpg,Zebra
237,n02391049_168,B,train,trainB/n02391049_168.jpg,Zebra
238,n02391049_3303,B,train,trainB/n02391049_3303.jpg,Zebra
239,n02391049_3465,B,train,trainB/n02391049_3465.jpg,Zebra
240,n02391049_3317,B,train,trainB/n02391049_3317.jpg,Zebra
241,n02391049_949,B,train,trainB/n02391049_949.jpg,Zebra
242,n02391049_2182,B,train,trainB/n02391049_2182.jpg,Zebra
243,n02391049_2814,B,val,trainB/n02391049_2814.jpg,Zebra
244,n02391049_2155,B,train,trainB/n02391049_2155.jpg,Zebra
245,n02391049_2633,B,val,trainB/n02391049_2633.jpg,Zebra
246,n02391049_2627,B,train,trainB/n02391049_2627.jpg,Zebra
247,n02391049_752,B,train,trainB/n02391049_752.jpg,Zebra
248,n02391049_2141,B,train,trainB/n02391049_2141.jpg,Zebra
249,n02391049_6469,B,train,trainB/n02391049_6469.jpg,Zebra
250,n02391049_8444,B,val,trainB/n02391049_8444.jpg,Zebra
251,n02391049_587,B,train,trainB/n02391049_587.jpg,Zebra
252,n02391049_10435,B,train,trainB/n02391049_10435.jpg,Zebra
253,n02391049_4901,B,train,trainB/n02391049_4901.jpg,Zebra
254,n02391049_544,B,val,trainB/n02391049_544.jpg,Zebra
255,n02391049_578,B,val,trainB/n02391049_578.jpg,Zebra
256,n02391049_1104,B,train,trainB/n02391049_1104.jpg,Zebra
257,n02391049_3075,B,train,trainB/n02391049_3075.jpg,Zebra
258,n02391049_1112,B,train,trainB/n02391049_1112.jpg,Zebra
259,n02391049_7563,B,train,trainB/n02391049_7563.jpg,Zebra
260,n02391049_7205,B,train,trainB/n02391049_7205.jpg,Zebra
261,n02391049_2355,B,train,trainB/n02391049_2355.jpg,Zebra
262,n02391049_1884,B,train,trainB/n02391049_1884.jpg,Zebra
263,n02391049_6655,B,train,trainB/n02391049_6655.jpg,Zebra
264,n02391049_234,B,train,trainB/n02391049_234.jpg,Zebra
265,n02391049_2341,B,train,trainB/n02391049_2341.jpg,Zebra
266,n02391049_4903,B,train,trainB/n02391049_4903.jpg,Zebra
267,n02391049_6866,B,train,trainB/n02391049_6866.jpg,Zebra
268,n02391049_3088,B,train,trainB/n02391049_3088.jpg,Zebra
269,n02391049_63,B,train,trainB/n02391049_63.jpg,Zebra
270,n02391049_77,B,train,trainB/n02391049_77.jpg,Zebra
271,n02391049_3513,B,train,trainB/n02391049_3513.jpg,Zebra
272,n02391049_8334,B,val,trainB/n02391049_8334.jpg,Zebra
273,n02391049_3261,B,train,trainB/n02391049_3261.jpg,Zebra
274,n02391049_2631,B,val,trainB/n02391049_2631.jpg,Zebra
275,n02391049_744,B,train,trainB/n02391049_744.jpg,Zebra
276,n02391049_9002,B,train,trainB/n02391049_9002.jpg,Zebra
277,n02391049_3249,B,val,trainB/n02391049_3249.jpg,Zebra
278,n02391049_5638,B,train,trainB/n02391049_5638.jpg,Zebra
279,n02391049_2157,B,train,trainB/n02391049_2157.jpg,Zebra
280,n02391049_9016,B,train,trainB/n02391049_9016.jpg,Zebra
281,n02391049_2816,B,train,trainB/n02391049_2816.jpg,Zebra
282,n02391049_787,B,train,trainB/n02391049_787.jpg,Zebra
283,n02391049_5189,B,train,trainB/n02391049_5189.jpg,Zebra
284,n02391049_1516,B,train,trainB/n02391049_1516.jpg,Zebra
285,n02391049_10966,B,train,trainB/n02391049_10966.jpg,Zebra
286,n02391049_8526,B,train,trainB/n02391049_8526.jpg,Zebra
287,n02391049_6245,B,train,trainB/n02391049_6245.jpg,Zebra
288,n02391049_142,B,train,trainB/n02391049_142.jpg,Zebra
289,n02391049_2989,B,train,trainB/n02391049_2989.jpg,Zebra
290,n02391049_817,B,train,trainB/n02391049_817.jpg,Zebra
291,n02391049_2786,B,train,trainB/n02391049_2786.jpg,Zebra
292,n02391049_7832,B,train,trainB/n02391049_7832.jpg,Zebra
293,n02391049_10027,B,val,trainB/n02391049_10027.jpg,Zebra
294,n02391049_368,B,train,trainB/n02391049_368.jpg,Zebra
295,n02391049_2221,B,train,trainB/n02391049_2221.jpg,Zebra
296,n02391049_354,B,train,trainB/n02391049_354.jpg,Zebra
297,n02391049_6735,B,train,trainB/n02391049_6735.jpg,Zebra
298,n02391049_6053,B,train,trainB/n02391049_6053.jpg,Zebra
299,n02391049_4644,B,val,trainB/n02391049_4644.jpg,Zebra
300,n02391049_4863,B,train,trainB/n02391049_4863.jpg,Zebra
301,n02391049_4693,B,train,trainB/n02391049_4693.jpg,Zebra
302,n02391049_2584,B,train,trainB/n02391049_2584.jpg,Zebra
303,n02391049_1099,B,train,trainB/n02391049_1099.jpg,Zebra
304,n02391049_383,B,train,trainB/n02391049_383.jpg,Zebra
305,n02391049_2591,B,train,trainB/n02391049_2591.jpg,Zebra
306,n02391049_8902,B,train,trainB/n02391049_8902.jpg,Zebra
307,n02391049_4692,B,train,trainB/n02391049_4692.jpg,Zebra
308,n02391049_396,B,train,trainB/n02391049_396.jpg,Zebra
309,n02391049_2585,B,val,trainB/n02391049_2585.jpg,Zebra
310,n02391049_427,B,train,trainB/n02391049_427.jpg,Zebra
311,n02391049_341,B,train,trainB/n02391049_341.jpg,Zebra
312,n02391049_4889,B,val,trainB/n02391049_4889.jpg,Zebra
313,n02391049_1067,B,train,trainB/n02391049_1067.jpg,Zebra
314,n02391049_7416,B,train,trainB/n02391049_7416.jpg,Zebra
315,n02391049_7364,B,train,trainB/n02391049_7364.jpg,Zebra
316,n02391049_1073,B,train,trainB/n02391049_1073.jpg,Zebra
317,n02391049_6293,B,train,trainB/n02391049_6293.jpg,Zebra
318,n02391049_10754,B,train,trainB/n02391049_10754.jpg,Zebra
319,n02391049_9822,B,train,trainB/n02391049_9822.jpg,Zebra
320,n02391049_2963,B,train,trainB/n02391049_2963.jpg,Zebra
321,n02391049_3328,B,train,trainB/n02391049_3328.jpg,Zebra
322,n02391049_2036,B,val,trainB/n02391049_2036.jpg,Zebra
323,n02391049_3314,B,train,trainB/n02391049_3314.jpg,Zebra
324,n02391049_2181,B,train,trainB/n02391049_2181.jpg,Zebra
325,n02391049_786,B,train,trainB/n02391049_786.jpg,Zebra
326,n02391049_2803,B,train,trainB/n02391049_2803.jpg,Zebra
327,n02391049_976,B,train,trainB/n02391049_976.jpg,Zebra
328,n02391049_2817,B,train,trainB/n02391049_2817.jpg,Zebra
329,n02391049_745,B,train,trainB/n02391049_745.jpg,Zebra
330,n02391049_3248,B,val,trainB/n02391049_3248.jpg,Zebra
331,n02391049_8447,B,val,trainB/n02391049_8447.jpg,Zebra
332,n02391049_8321,B,train,trainB/n02391049_8321.jpg,Zebra
333,n02391049_6683,B,train,trainB/n02391049_6683.jpg,Zebra
334,n02391049_1852,B,train,trainB/n02391049_1852.jpg,Zebra
335,n02391049_2383,B,train,trainB/n02391049_2383.jpg,Zebra
336,n02391049_1846,B,train,trainB/n02391049_1846.jpg,Zebra
337,n02391049_584,B,train,trainB/n02391049_584.jpg,Zebra
338,n02391049_7589,B,train,trainB/n02391049_7589.jpg,Zebra
339,n02391049_3937,B,train,trainB/n02391049_3937.jpg,Zebra
340,n02391049_1891,B,train,trainB/n02391049_1891.jpg,Zebra
341,n02391049_221,B,val,trainB/n02391049_221.jpg,Zebra
342,n02391049_1113,B,train,trainB/n02391049_1113.jpg,Zebra
343,n02391049_246,B,train,trainB/n02391049_246.jpg,Zebra
344,n02391049_8178,B,train,trainB/n02391049_8178.jpg,Zebra
345,n02391049_2333,B,train,trainB/n02391049_2333.jpg,Zebra
346,n02391049_1148,B,train,trainB/n02391049_1148.jpg,Zebra
347,n02391049_2469,B,train,trainB/n02391049_2469.jpg,Zebra
348,n02391049_9528,B,train,trainB/n02391049_9528.jpg,Zebra
349,n02391049_1174,B,val,trainB/n02391049_1174.jpg,Zebra
350,n02391049_7263,B,train,trainB/n02391049_7263.jpg,Zebra
351,n02391049_285,B,train,trainB/n02391049_285.jpg,Zebra
352,n02391049_11,B,train,trainB/n02391049_11.jpg,Zebra
353,n02391049_39,B,train,trainB/n02391049_39.jpg,Zebra
354,n02391049_4965,B,train,trainB/n02391049_4965.jpg,Zebra
355,n02391049_2657,B,train,trainB/n02391049_2657.jpg,Zebra
356,n02391049_2131,B,train,trainB/n02391049_2131.jpg,Zebra
357,n02391049_9058,B,train,trainB/n02391049_9058.jpg,Zebra
358,n02391049_1404,B,train,trainB/n02391049_1404.jpg,Zebra
359,n02391049_9919,B,train,trainB/n02391049_9919.jpg,Zebra
360,n02391049_8568,B,train,trainB/n02391049_8568.jpg,Zebra
361,n02391049_2723,B,train,trainB/n02391049_2723.jpg,Zebra
362,n02391049_642,B,train,trainB/n02391049_642.jpg,Zebra
363,n02391049_118,B,train,trainB/n02391049_118.jpg,Zebra
364,n02391049_7115,B,train,trainB/n02391049_7115.jpg,Zebra
365,n02391049_3415,B,train,trainB/n02391049_3415.jpg,Zebra
366,n02391049_695,B,train,trainB/n02391049_695.jpg,Zebra
367,n02391049_865,B,val,trainB/n02391049_865.jpg,Zebra
368,n02391049_332,B,train,trainB/n02391049_332.jpg,Zebra
369,n02391049_1028,B,train,trainB/n02391049_1028.jpg,Zebra
370,n02391049_4144,B,train,trainB/n02391049_4144.jpg,Zebra
371,n02391049_3165,B,train,trainB/n02391049_3165.jpg,Zebra
372,n02391049_468,B,val,trainB/n02391049_468.jpg,Zebra
373,n02391049_10257,B,val,trainB/n02391049_10257.jpg,Zebra
374,n02391049_497,B,train,trainB/n02391049_497.jpg,Zebra
375,n02391049_483,B,train,trainB/n02391049_483.jpg,Zebra
376,n02391049_4839,B,train,trainB/n02391049_4839.jpg,Zebra
377,n02391049_4805,B,val,trainB/n02391049_4805.jpg,Zebra
378,n02391049_2285,B,train,trainB/n02391049_2285.jpg,Zebra
379,n02391049_496,B,val,trainB/n02391049_496.jpg,Zebra
380,n02391049_2508,B,train,trainB/n02391049_2508.jpg,Zebra
381,n02391049_5501,B,train,trainB/n02391049_5501.jpg,Zebra
382,n02391049_5273,B,train,trainB/n02391049_5273.jpg,Zebra
383,n02391049_2534,B,val,trainB/n02391049_2534.jpg,Zebra
384,n02391049_3158,B,train,trainB/n02391049_3158.jpg,Zebra
385,n02391049_333,B,train,trainB/n02391049_333.jpg,Zebra
386,n02391049_10295,B,train,trainB/n02391049_10295.jpg,Zebra
387,n02391049_9844,B,train,trainB/n02391049_9844.jpg,Zebra
388,n02391049_2911,B,train,trainB/n02391049_2911.jpg,Zebra
389,n02391049_2905,B,train,trainB/n02391049_2905.jpg,Zebra
390,n02391049_5924,B,train,trainB/n02391049_5924.jpg,Zebra
391,n02391049_119,B,val,trainB/n02391049_119.jpg,Zebra
392,n02391049_6236,B,val,trainB/n02391049_6236.jpg,Zebra
393,n02391049_125,B,train,trainB/n02391049_125.jpg,Zebra
394,n02391049_643,B,train,trainB/n02391049_643.jpg,Zebra
395,n02391049_3428,B,val,trainB/n02391049_3428.jpg,Zebra
396,n02391049_2871,B,val,trainB/n02391049_2871.jpg,Zebra
397,n02391049_904,B,train,trainB/n02391049_904.jpg,Zebra
398,n02391049_2681,B,train,trainB/n02391049_2681.jpg,Zebra
399,n02391049_10134,B,train,trainB/n02391049_10134.jpg,Zebra
400,n02391049_9918,B,train,trainB/n02391049_9918.jpg,Zebra
401,n02391049_4569,B,train,trainB/n02391049_4569.jpg,Zebra
402,n02391049_8347,B,train,trainB/n02391049_8347.jpg,Zebra
403,n02391049_7074,B,train,trainB/n02391049_7074.jpg,Zebra
404,n02391049_737,B,train,trainB/n02391049_737.jpg,Zebra
405,n02391049_2642,B,train,trainB/n02391049_2642.jpg,Zebra
406,n02391049_2656,B,train,trainB/n02391049_2656.jpg,Zebra
407,n02391049_7048,B,train,trainB/n02391049_7048.jpg,Zebra
408,n02391049_8192,B,val,trainB/n02391049_8192.jpg,Zebra
409,n02391049_10336,B,val,trainB/n02391049_10336.jpg,Zebra
410,n02391049_10322,B,train,trainB/n02391049_10322.jpg,Zebra
411,n02391049_1175,B,train,trainB/n02391049_1175.jpg,Zebra
412,n02391049_5307,B,train,trainB/n02391049_5307.jpg,Zebra
413,n02391049_1149,B,train,trainB/n02391049_1149.jpg,Zebra
414,n02391049_9273,B,train,trainB/n02391049_9273.jpg,Zebra
415,n02391049_3038,B,val,trainB/n02391049_3038.jpg,Zebra
416,n02391049_251,B,train,trainB/n02391049_251.jpg,Zebra
417,n02391049_4027,B,train,trainB/n02391049_4027.jpg,Zebra
418,n02391049_1163,B,train,trainB/n02391049_1163.jpg,Zebra
419,n02391049_7512,B,train,trainB/n02391049_7512.jpg,Zebra
420,n02391049_279,B,train,trainB/n02391049_279.jpg,Zebra
421,n02391049_10452,B,train,trainB/n02391049_10452.jpg,Zebra
422,n02391049_1836,B,train,trainB/n02391049_1836.jpg,Zebra
423,n02391049_12,B,train,trainB/n02391049_12.jpg,Zebra
424,n02391049_2481,B,val,trainB/n02391049_2481.jpg,Zebra
425,n02391049_3947,B,val,trainB/n02391049_3947.jpg,Zebra
426,n02391049_1188,B,train,trainB/n02391049_1188.jpg,Zebra
427,n02391049_2495,B,train,trainB/n02391049_2495.jpg,Zebra
428,n02391049_286,B,train,trainB/n02391049_286.jpg,Zebra
429,n02391049_3238,B,train,trainB/n02391049_3238.jpg,Zebra
430,n02391049_721,B,train,trainB/n02391049_721.jpg,Zebra
431,n02391049_7062,B,train,trainB/n02391049_7062.jpg,Zebra
432,n02391049_5661,B,train,trainB/n02391049_5661.jpg,Zebra
433,n02391049_10122,B,val,trainB/n02391049_10122.jpg,Zebra
434,n02391049_127,B,train,trainB/n02391049_127.jpg,Zebra
435,n02391049_133,B,train,trainB/n02391049_133.jpg,Zebra
436,n02391049_9113,B,train,trainB/n02391049_9113.jpg,Zebra
437,n02391049_6546,B,train,trainB/n02391049_6546.jpg,Zebra
438,n02391049_9675,B,val,trainB/n02391049_9675.jpg,Zebra
439,n02391049_4351,B,train,trainB/n02391049_4351.jpg,Zebra
440,n02391049_1567,B,train,trainB/n02391049_1567.jpg,Zebra
441,n02391049_6208,B,train,trainB/n02391049_6208.jpg,Zebra
442,n02391049_10917,B,val,trainB/n02391049_10917.jpg,Zebra
443,n02391049_3402,B,train,trainB/n02391049_3402.jpg,Zebra
444,n02391049_682,B,train,trainB/n02391049_682.jpg,Zebra
445,n02391049_2091,B,train,trainB/n02391049_2091.jpg,Zebra
446,n02391049_866,B,train,trainB/n02391049_866.jpg,Zebra
447,n02391049_2907,B,val,trainB/n02391049_2907.jpg,Zebra
448,n02391049_5503,B,train,trainB/n02391049_5503.jpg,Zebra
449,n02391049_7466,B,train,trainB/n02391049_7466.jpg,Zebra
450,n02391049_2293,B,train,trainB/n02391049_2293.jpg,Zebra
451,n02391049_3199,B,train,trainB/n02391049_3199.jpg,Zebra
452,n02391049_8782,B,train,trainB/n02391049_8782.jpg,Zebra
453,n02391049_11162,B,train,trainB/n02391049_11162.jpg,Zebra
454,n02391049_6962,B,train,trainB/n02391049_6962.jpg,Zebra
455,n02391049_10269,B,train,trainB/n02391049_10269.jpg,Zebra
456,n02391049_2286,B,train,trainB/n02391049_2286.jpg,Zebra
457,n02391049_4185,B,train,trainB/n02391049_4185.jpg,Zebra
458,n02391049_8032,B,train,trainB/n02391049_8032.jpg,Zebra
459,n02391049_3173,B,train,trainB/n02391049_3173.jpg,Zebra
460,n02391049_2523,B,train,trainB/n02391049_2523.jpg,Zebra
461,n02391049_6023,B,val,trainB/n02391049_6023.jpg,Zebra
462,n02391049_1758,B,train,trainB/n02391049_1758.jpg,Zebra
463,n02391049_2251,B,train,trainB/n02391049_2251.jpg,Zebra
464,n02391049_2906,B,train,trainB/n02391049_2906.jpg,Zebra
465,n02391049_873,B,train,trainB/n02391049_873.jpg,Zebra
466,n02391049_3365,B,train,trainB/n02391049_3365.jpg,Zebra
467,n02391049_5714,B,train,trainB/n02391049_5714.jpg,Zebra
468,n02391049_2709,B,train,trainB/n02391049_2709.jpg,Zebra
469,n02391049_3371,B,train,trainB/n02391049_3371.jpg,Zebra
470,n02391049_8387,B,val,trainB/n02391049_8387.jpg,Zebra
471,n02391049_907,B,train,trainB/n02391049_907.jpg,Zebra
472,n02391049_913,B,val,trainB/n02391049_913.jpg,Zebra
473,n02391049_6396,B,train,trainB/n02391049_6396.jpg,Zebra
474,n02391049_10123,B,val,trainB/n02391049_10123.jpg,Zebra
475,n02391049_2696,B,train,trainB/n02391049_2696.jpg,Zebra
476,n02391049_5853,B,train,trainB/n02391049_5853.jpg,Zebra
477,n02391049_3211,B,train,trainB/n02391049_3211.jpg,Zebra
478,n02391049_7077,B,train,trainB/n02391049_7077.jpg,Zebra
479,n02391049_4218,B,train,trainB/n02391049_4218.jpg,Zebra
480,n02391049_2133,B,train,trainB/n02391049_2133.jpg,Zebra
481,n02391049_734,B,train,trainB/n02391049_734.jpg,Zebra
482,n02391049_2899,B,train,trainB/n02391049_2899.jpg,Zebra
483,n02391049_3239,B,val,trainB/n02391049_3239.jpg,Zebra
484,n02391049_1189,B,train,trainB/n02391049_1189.jpg,Zebra
485,n02391049_9258,B,train,trainB/n02391049_9258.jpg,Zebra
486,n02391049_7261,B,train,trainB/n02391049_7261.jpg,Zebra
487,n02391049_6631,B,train,trainB/n02391049_6631.jpg,Zebra
488,n02391049_2457,B,val,trainB/n02391049_2457.jpg,Zebra
489,n02391049_3749,B,train,trainB/n02391049_3749.jpg,Zebra
490,n02391049_536,B,val,trainB/n02391049_536.jpg,Zebra
491,n02391049_1172,B,train,trainB/n02391049_1172.jpg,Zebra
492,n02391049_7503,B,train,trainB/n02391049_7503.jpg,Zebra
493,n02391049_268,B,val,trainB/n02391049_268.jpg,Zebra
494,n02391049_6609,B,train,trainB/n02391049_6609.jpg,Zebra
495,n02391049_3771,B,train,trainB/n02391049_3771.jpg,Zebra
496,n02391049_2321,B,train,trainB/n02391049_2321.jpg,Zebra
497,n02391049_254,B,train,trainB/n02391049_254.jpg,Zebra
498,n02391049_6184,B,val,trainB/n02391049_6184.jpg,Zebra
499,n02391049_17,B,train,trainB/n02391049_17.jpg,Zebra
500,n02391049_1827,B,train,trainB/n02391049_1827.jpg,Zebra
501,n02391049_283,B,val,trainB/n02391049_283.jpg,Zebra
502,n02391049_1199,B,train,trainB/n02391049_1199.jpg,Zebra
503,n02391049_718,B,val,trainB/n02391049_718.jpg,Zebra
504,n02391049_2645,B,train,trainB/n02391049_2645.jpg,Zebra
505,n02391049_2651,B,train,trainB/n02391049_2651.jpg,Zebra
506,n02391049_2889,B,train,trainB/n02391049_2889.jpg,Zebra
507,n02391049_3229,B,train,trainB/n02391049_3229.jpg,Zebra
508,n02391049_10682,B,train,trainB/n02391049_10682.jpg,Zebra
509,n02391049_9062,B,train,trainB/n02391049_9062.jpg,Zebra
510,n02391049_2876,B,train,trainB/n02391049_2876.jpg,Zebra
511,n02391049_6386,B,train,trainB/n02391049_6386.jpg,Zebra
512,n02391049_122,B,train,trainB/n02391049_122.jpg,Zebra
513,n02391049_2057,B,train,trainB/n02391049_2057.jpg,Zebra
514,n02391049_2731,B,train,trainB/n02391049_2731.jpg,Zebra
515,n02391049_644,B,val,trainB/n02391049_644.jpg,Zebra
516,n02391049_2043,B,val,trainB/n02391049_2043.jpg,Zebra
517,n02391049_2916,B,train,trainB/n02391049_2916.jpg,Zebra
518,n02391049_10047,B,val,trainB/n02391049_10047.jpg,Zebra
519,n02391049_3177,B,train,trainB/n02391049_3177.jpg,Zebra
520,n02391049_308,B,train,trainB/n02391049_308.jpg,Zebra
521,n02391049_1012,B,train,trainB/n02391049_1012.jpg,Zebra
522,n02391049_9499,B,train,trainB/n02391049_9499.jpg,Zebra
523,n02391049_8793,B,val,trainB/n02391049_8793.jpg,Zebra
524,n02391049_1952,B,train,trainB/n02391049_1952.jpg,Zebra
525,n02391049_10244,B,train,trainB/n02391049_10244.jpg,Zebra
526,n02391049_2297,B,train,trainB/n02391049_2297.jpg,Zebra
527,n02391049_1946,B,val,trainB/n02391049_1946.jpg,Zebra
528,n02391049_11166,B,train,trainB/n02391049_11166.jpg,Zebra
529,n02391049_10278,B,train,trainB/n02391049_10278.jpg,Zebra
530,n02391049_335,B,train,trainB/n02391049_335.jpg,Zebra
531,n02391049_6026,B,train,trainB/n02391049_6026.jpg,Zebra
532,n02391049_3162,B,train,trainB/n02391049_3162.jpg,Zebra
533,n02391049_7847,B,train,trainB/n02391049_7847.jpg,Zebra
534,n02391049_686,B,train,trainB/n02391049_686.jpg,Zebra
535,n02391049_8209,B,val,trainB/n02391049_8209.jpg,Zebra
536,n02391049_3348,B,train,trainB/n02391049_3348.jpg,Zebra
537,n02391049_7648,B,train,trainB/n02391049_7648.jpg,Zebra
538,n02391049_9665,B,train,trainB/n02391049_9665.jpg,Zebra
539,n02391049_1211,B,train,trainB/n02391049_1211.jpg,Zebra
540,n02391049_2718,B,val,trainB/n02391049_2718.jpg,Zebra
541,n02391049_5711,B,train,trainB/n02391049_5711.jpg,Zebra
542,n02391049_2693,B,train,trainB/n02391049_2693.jpg,Zebra
543,n02391049_4584,B,train,trainB/n02391049_4584.jpg,Zebra
544,n02391049_2687,B,train,trainB/n02391049_2687.jpg,Zebra
545,n02391049_7927,B,train,trainB/n02391049_7927.jpg,Zebra
546,n02391049_10132,B,train,trainB/n02391049_10132.jpg,Zebra
547,n02391049_2877,B,train,trainB/n02391049_2877.jpg,Zebra
548,n02391049_9922,B,val,trainB/n02391049_9922.jpg,Zebra
549,n02391049_916,B,train,trainB/n02391049_916.jpg,Zebra
550,n02391049_2888,B,val,trainB/n02391049_2888.jpg,Zebra
551,n02391049_9705,B,val,trainB/n02391049_9705.jpg,Zebra
552,n02391049_6436,B,train,trainB/n02391049_6436.jpg,Zebra
553,n02391049_725,B,train,trainB/n02391049_725.jpg,Zebra
554,n02391049_2136,B,train,trainB/n02391049_2136.jpg,Zebra
555,n02391049_3228,B,val,trainB/n02391049_3228.jpg,Zebra
556,n02391049_2644,B,train,trainB/n02391049_2644.jpg,Zebra
557,n02391049_719,B,val,trainB/n02391049_719.jpg,Zebra
558,n02391049_6378,B,train,trainB/n02391049_6378.jpg,Zebra
559,n02391049_1417,B,train,trainB/n02391049_1417.jpg,Zebra
560,n02391049_2491,B,train,trainB/n02391049_2491.jpg,Zebra
561,n02391049_10324,B,val,trainB/n02391049_10324.jpg,Zebra
562,n02391049_1198,B,train,trainB/n02391049_1198.jpg,Zebra
563,n02391049_2485,B,train,trainB/n02391049_2485.jpg,Zebra
564,n02391049_4745,B,train,trainB/n02391049_4745.jpg,Zebra
565,n02391049_527,B,train,trainB/n02391049_527.jpg,Zebra
566,n02391049_2446,B,train,trainB/n02391049_2446.jpg,Zebra
567,n02391049_533,B,train,trainB/n02391049_533.jpg,Zebra
568,n02391049_7258,B,val,trainB/n02391049_7258.jpg,Zebra
569,n02391049_3016,B,train,trainB/n02391049_3016.jpg,Zebra
570,n02391049_2478,B,train,trainB/n02391049_2478.jpg,Zebra
571,n02391049_8633,B,train,trainB/n02391049_8633.jpg,Zebra
572,n02391049_1159,B,train,trainB/n02391049_1159.jpg,Zebra
573,n02391049_4747,B,train,trainB/n02391049_4747.jpg,Zebra
574,n02391049_3028,B,train,trainB/n02391049_3028.jpg,Zebra
575,n02391049_2322,B,train,trainB/n02391049_2322.jpg,Zebra
